License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
September 07 2021,S147977,Mufasa,Dog,Chow Chow,"Retriever, Golden",98101
September 07 2021,S157256,Kylo,Dog,Siberian Husky,Pomeranian,98115
September 07 2021,S136208,Murphy,Dog,"Terrier, West Highland White",,98105
September 07 2021,S150755,Popcorn,Dog,"Retriever, Golden",,98117
September 07 2021,S148621,Major,Dog,"Terrier, Pit Bull",Mix,98102
September 07 2021,S153920,Samuel,Dog,"Retriever, Labrador",,98199
September 07 2021,8001196,Jack,Dog,"Chihuahua, Short Coat",Mix,98107
September 07 2021,732415,Owen,Dog,"Spaniel, Cavalier King Charles",Bichon Frise,98118
September 07 2021,8011198,Maverick,Dog,"Retriever, Labrador",,98119
September 07 2021,283897,Apollo,Dog,Shih Tzu,Maltese,98126
September 07 2021,S104674,Armi,Dog,Keeshond,,98117
September 07 2021,S135813,"Oliver ""Ollie""",Dog,"Chihuahua, Short Coat",Terrier,98122
September 07 2021,S124640,Taz,Dog,"Terrier, Yorkshire",,98122
September 07 2021,S124639,Ace,Dog,Terrier,Mix,98122
September 07 2021,8022015,Max,Dog,Alaskan Husky,Mix,98122
September 07 2021,729324,Jake,Dog,German Shepherd,,98126
September 08 2021,441221,Charlie,Dog,"Retriever, Labrador",Mix,98125
September 08 2021,8032441,Chance,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98122
September 08 2021,8032442,River,Dog,"Poodle, Miniature","Retriever, Labrador",98122
September 08 2021,8032443,Harvey,Dog,Spaniel,,98122
September 08 2021,8021994,Sendero,Dog,Great Pyrenees,Border Collie,98117
September 08 2021,8032446,Pete,Dog,Hound,Retriever,98122
September 08 2021,8032447,Marvin,Dog,Retriever,Mix,98122
September 08 2021,8032450,Honor,Dog,Australian Shepherd,,98119
September 08 2021,8032453,Maclovio,Dog,"Schnauzer, Giant","Chihuahua, Short Coat",98122
September 08 2021,S104522,Rusty,Dog,"Welsh Corgi, Pembroke",,98102
September 08 2021,8021134,Iko,Dog,"Australian Shepherd, Miniature",,98199
September 08 2021,8021665,Chomper,Dog,"Terrier, Bull",Mix,98109
September 08 2021,8011274,Cooper,Dog,"Retriever, Golden",,98102
September 08 2021,8032456,Bandit,Dog,Australian Shepherd,"Australian Shepherd, Miniature",98103
September 08 2021,S136116,Raki,Dog,Basenji,,98133
September 08 2021,S157259,Rocky,Dog,Siberian Husky,,98125
September 08 2021,8011888,Ash,Dog,German Shepherd,Mix,98102
September 08 2021,8011729,Duke,Dog,"Retriever, Golden",,98125
September 08 2021,8021656,Cody,Dog,"Terrier, Australian",,98144
September 08 2021,8032461,Salvador,Dog,Australian Shepherd,Australian Shepherd,98133
September 08 2021,8032464,Rico,Dog,"Terrier, Rat","Terrier, Jack Russell",98133
September 08 2021,8021802,Hickory,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98115
September 08 2021,S149514,Griffin,Dog,"Welsh Corgi, Cardigan",,98116
September 08 2021,8032467,Sunny,Dog,"Terrier, American Pit Bull",Mix,98136
September 08 2021,8032468,J12,Dog,Bichon Frise,"Poodle, Toy",98117
September 08 2021,8010927,Arnie,Dog,Retriever,,98119
September 08 2021,S151608,Willy,Dog,"Terrier, West Highland White",,98199
September 08 2021,8020462,Waylon,Dog,"Retriever, Labrador",Mix,98177
September 08 2021,S157262,Titan,Dog,"Welsh Corgi, Pembroke",,98119
September 08 2021,S103908,Webster,Dog,Australian Cattle Dog,Belgian Sheepdog,98117
September 08 2021,8032480,Nalu Park,Dog,"Retriever, Labrador",Mix,98125
September 08 2021,8011620,Rufus,Dog,Catahoula Leopard dog,Mix,98125
September 08 2021,8032481,Oliver,Dog,Border Collie,"Poodle, Standard",98112
September 08 2021,8011849,Appa,Dog,"Poodle, Miniature",Mix,98118
September 09 2021,S151542,Bobby Durbin Wade,Dog,"Chihuahua, Short Coat",Terrier,98118
September 09 2021,8032482,Niko,Dog,"Poodle, Standard",Retriever,98118
September 09 2021,831830,Lucky,Dog,"Retriever, Labrador",,98112
September 09 2021,8011703,Riley,Dog,"Collie, Smooth",Australian Cattle Dog,98115
September 09 2021,586237,Zen,Dog,Doberman Pinscher,,98134
September 09 2021,S131860,Boris,Dog,"Dachshund, Miniature Smooth Haired",Mix,98117
September 09 2021,8011871,Lucky,Dog,Retriever,,98115
September 09 2021,8011268,Brady,Dog,Great Pyrenees,"Retriever, Golden",98116
September 09 2021,S100935,Sherman,Dog,"Terrier, Silky",Mix,98102
September 09 2021,8032489,Kai,Dog,Great Pyrenees,Mix,98115
September 09 2021,S135696,Milo,Dog,"Terrier, American Pit Bull","Bulldog, American",98122
September 09 2021,8012049,Wilson,Dog,Terrier,Mix,98115
September 09 2021,8012048,Buddy,Dog,Terrier,Mix,98115
September 09 2021,S135524,Buster,Dog,Australian Shepherd,Mix,98117
September 09 2021,8032494,Binu,Dog,Bichon Frise,,98144
September 09 2021,S102933,Enu,Dog,"Poodle, Miniature",Bichon Frise,
September 09 2021,S135295,Rio,Dog,German Shepherd,American Blue Heeler,98126
September 09 2021,S135594,Jake,Dog,Pomeranian,Mix,98116
September 09 2021,8011886,Jasper,Dog,"Retriever, Golden","Poodle, Miniature",98133
September 09 2021,8000782,Axel,Dog,Beagle,,98125
September 09 2021,8032497,Oliver,Dog,Beagle,Korean Jindo,98102
September 09 2021,8032498,Benny,Dog,"Terrier, American Staffordshire","Mixed Breed, Large (over 44 lbs fully grown)",98144
September 09 2021,S157264,Ricky,Dog,Retriever,Australian Cattle Dog,98103
September 09 2021,8011208,Mica,Dog,Korean Jindo,Mix,98117
September 09 2021,S157135,Kooper,Dog,"Terrier, Pit Bull",Mix,98144
September 09 2021,8032501,Boba,Dog,"Terrier, American Pit Bull",Mix,98144
September 09 2021,8032502,Barkley,Dog,"Spaniel, Welsh Springer",,98177
September 09 2021,S157266,Max,Dog,Shepherd,Mix,98118
September 09 2021,S157267,Blue,Dog,Siberian Husky,Mix,98118
September 09 2021,8032504,Pawl,Dog,"Retriever, Labrador",Boxer,98121
September 09 2021,8011396,Teddy,Dog,"Poodle, Standard",Mix,98133
September 09 2021,8032505,Chu Chu,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98115
September 09 2021,8021983,Moomoo,Dog,Shih Tzu,Mix,98102
September 09 2021,8032508,Fletcher,Dog,"Poodle, Standard","Retriever, Golden",98105
September 10 2021,8011867,Finn,Dog,"Retriever, Golden",,98133
September 10 2021,8032510,Roscoe,Dog,Terrier,"Terrier, Yorkshire",98136
September 10 2021,8008183,Grover,Dog,Lagotto Romagnolo,,98122
September 10 2021,8032513,Tugboat,Dog,"Retriever, Labrador",Mix,98122
September 10 2021,8032515,Loki,Dog,Alaskan Husky,Mix,98102
September 10 2021,8011215,Buddy,Dog,Australian Cattle Dog,Mix,98121
September 10 2021,8001354,Griffy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98133
September 10 2021,8032516,Chief,Dog,German Shepherd,,98108
September 10 2021,8010535,Frankie,Dog,German Shepherd,,98199
September 10 2021,S134782,Panda,Dog,Australian Cattle Dog,"Retriever, Labrador",98103
September 10 2021,8032518,Murphy,Dog,"Retriever, Labrador",,98107
September 10 2021,S103806,Téo,Dog,"Retriever, Labrador",,98133
September 10 2021,S154419,Theodoro,Dog,Beagle,Mix,98133
September 10 2021,8010694,Frankie Pierre,Dog,Basenji,"Terrier, Boston",98115
September 10 2021,8032520,Dobby,Dog,Australian Cattle Dog,Mix,98115
September 10 2021,8021242,Buddha,Dog,Rottweiler,Perro de Presa Canario,98106
September 10 2021,S149494,Santiago,Dog,"Retriever, Golden",,98118
September 10 2021,730167,Bear,Dog,Pomeranian,,98106
September 10 2021,S102840,Max,Dog,Bichon Frise,Mix,98199
September 10 2021,8032521,Fly Guy,Dog,"Terrier, Pit Bull",Mix,98136
September 10 2021,S157269,Rudy,Dog,Terrier,Mix,98103
September 10 2021,S146496,Scout,Dog,"Collie, Rough",,98105
September 10 2021,8019249,Charlie,Dog,"Chihuahua, Short Coat",,98177
September 10 2021,S157271,Zephyr,Dog,Belgian Tervuren,Mix,98126
September 10 2021,8021434,Caleb,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98118
September 10 2021,S133726,Toby,Dog,"Poodle, Toy","Poodle, Toy",98109
September 10 2021,S156743,Oso,Dog,German Shepherd,Mix,98122
September 10 2021,S157273,Alder,Dog,"Bulldog, American","Mixed Breed, Large (over 44 lbs fully grown)",98118
September 10 2021,8032524,Kong,Dog,"Terrier, American Pit Bull",Mix,98108
September 10 2021,S157277,Miso,Dog,Papillon,"Chihuahua, Short Coat",98116
September 10 2021,8032526,Wolfgang,Dog,Australian Cattle Dog,,98125
September 10 2021,8032527,Rusty,Dog,"Dachshund, Standard Wire Haired","Dachshund, Standard Smooth Haired",98116
September 10 2021,8021671,Teddy,Dog,Hound,Mix,98136
September 10 2021,8032529,Leo,Dog,"Dachshund, Standard Smooth Haired",Mix,98125
September 10 2021,8032530,Tini,Dog,"Dachshund, Miniature Long Haired",,98125
September 10 2021,S104050,Walter,Dog,"Retriever, Labrador","Poodle, Standard",98112
September 10 2021,8022097,Sligo,Dog,"Terrier, Pit Bull",Border Collie,98117
September 10 2021,8027187,Finnegan Britton,Dog,"Collie, Rough",,98136
September 10 2021,8022017,Valo Britton,Dog,"Collie, Rough",,98136
September 10 2021,8032531,Bleu fka buster,Dog,"Bulldog, American",Mix,98199
September 11 2021,8010962,Rex,Dog,Beagle,,98125
September 11 2021,8032537,Pablo,Dog,Border Collie,Mix,98199
September 11 2021,8032538,Sam,Dog,Retriever,Mix,98105
September 11 2021,8021383,Kimmick,Dog,"Setter, Gordon",,98177
September 11 2021,8032542,Puck,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98115
September 11 2021,8021958,Loggy,Dog,Great Dane,"Terrier, Bull",98119
September 11 2021,S146920,Tabatsoy,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98125
September 11 2021,8032547,Wilson,Dog,"Retriever, Golden",,98199
September 11 2021,S157282,Boogie,Dog,"Terrier, Pit Bull",Hound,98109
September 11 2021,8032549,Monty,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98136
September 11 2021,8010960,Duke,Dog,"Welsh Corgi, Pembroke",Mix,98125
September 11 2021,S151548,Wrigley,Dog,"Retriever, Golden",,98122
September 12 2021,S103222,Gus Gustafson,Dog,"Chihuahua, Long Coat","Poodle, Toy",98102
September 12 2021,8032561,Remus,Dog,"Dachshund, Miniature Long Haired",Mix,98118
September 12 2021,8011049,Wallace,Dog,Olde English Bulldogge,Mix,98102
September 12 2021,8032564,Tigger,Dog,Shih Tzu,,98115
September 12 2021,8032565,Bumi,Dog,"Coonhound, Bluetick",Mix,98115
September 12 2021,8032566,Zuko,Dog,"Coonhound, Black and Tan",Mix,98115
September 12 2021,8011730,Leo,Dog,"Griffon Vendeen, Petit Basset",,98122
September 12 2021,8032567,Rocco,Dog,"Collie, Rough",Mix,98109
September 12 2021,8032570,Lucky,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98117
September 12 2021,834611,Colby,Dog,"Chihuahua, Short Coat",Pug,98112
September 12 2021,582108,Boo,Dog,"Terrier, Cairn",,98106
September 12 2021,904641,Bear,Dog,"Retriever, Labrador",,98117
September 12 2021,8032574,Poco,Dog,"Poodle, Miniature",Mix,98109
September 12 2021,S148623,Teddy,Dog,"Mixed Breed, Small (under 24 lbs fully grown)","Terrier, Yorkshire",98107
September 12 2021,727759,Charley,Dog,"Retriever, Flat-Coated",,98117
September 12 2021,8032577,Rainier,Dog,"Retriever, Golden",Spaniel,98102
September 13 2021,8032579,Bear,Dog,Retriever,Mix,98118
September 13 2021,8030756,Ralf,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98115
September 13 2021,8021427,Milo,Dog,Hound,Mix,98102
September 13 2021,S103599,Reggie,Dog,Australian Cattle Dog,"Collie, Rough",98103
September 13 2021,8011607,Sammy Nitka,Dog,Retriever,,98119
September 13 2021,S136216,Max,Dog,"Poodle, Miniature","Spaniel, American Cocker",98105
September 13 2021,8032585,Scout,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98115
September 13 2021,S136191,Zipper,Dog,"Chihuahua, Short Coat","Dachshund, Miniature Wire Haired",98126
September 13 2021,8032588,Max,Dog,Retriever,Rottweiler,98125
September 13 2021,8032592,Moose,Dog,German Shepherd,Mix,98117
September 13 2021,8032595,Theo,Dog,"Welsh Corgi, Pembroke",,98107
September 13 2021,8032599,Wally,Dog,"Spaniel, Cavalier King Charles",,98117
September 13 2021,S146661,Jake,Dog,"Retriever, Labrador",Mix,98105
September 13 2021,8011613,Calvin,Dog,"Retriever, Labrador",Mix,98119
September 13 2021,S104524,Catcher,Dog,"Retriever, Labrador",,98119
September 13 2021,8032601,Ricky,Dog,"Retriever, Labrador",Mix,98118
September 13 2021,8012699,Max,Dog,"Retriever, Labrador",,98117
September 13 2021,8032604,Lincoln,Dog,Australian Shepherd,,98102
September 13 2021,8032605,Zuby,Dog,Shih Tzu,Bichon Frise,98112
September 13 2021,S156746,Bear,Dog,Retriever,Mix,98103
September 13 2021,580886,Cooper,Dog,"Retriever, Golden",,98116
September 13 2021,8011964,Biko,Dog,"Welsh Corgi, Pembroke",,98199
September 13 2021,S135904,Dexter,Dog,"Spaniel, Cavalier King Charles",Bichon Frise,98104
September 13 2021,8032611,Coconut Nguyen Luitjens,Dog,Havanese,,98107
September 14 2021,820940,Spunky,Dog,Pomeranian,,98106
September 14 2021,S101010,Scooter,Dog,Lhasa Apso,Mix,98106
September 14 2021,8011664,Overton,Dog,English Mastiff,,98177
September 14 2021,584698,Santo,Dog,"Collie, Rough",Shepherd,98118
September 14 2021,8021593,Leo,Dog,Siberian Husky,Mix,98105
September 14 2021,S134131,Lefty,Dog,"Dachshund, Standard Long Haired","Terrier, Yorkshire",98112
September 14 2021,8032615,Mango,Dog,Mix,Mix,98146
September 14 2021,8032616,Bento,Dog,Havanese,,98109
September 14 2021,8001087,Moose,Dog,"Retriever, Labrador","Poodle, Standard",98117
September 14 2021,8032619,Tux,Dog,"Terrier, Boston",,98102
September 14 2021,S145300,Loki,Dog,"Terrier, Jack Russell","Cur, Black-Mouth",98115
September 14 2021,8032621,Cholo,Dog,Australian Cattle Dog,German Shepherd,98117
September 14 2021,8032623,Todd Ling,Dog,"Welsh Corgi, Pembroke",,98107
September 14 2021,727696,Beethoven,Dog,"Terrier, Jack Russell","Terrier, Rat",98115
September 14 2021,8032624,Milo,Dog,"Terrier, Jack Russell","Poodle, Miniature",98178
September 14 2021,8032625,Miki,Dog,Plott Hound,Mix,98119
September 14 2021,8032626,Chops,Dog,"Retriever, Labrador",,98102
September 14 2021,727238,Jake,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98109
September 14 2021,S104598,Spencer,Dog,Terrier,,98117
September 14 2021,S109889,Woof!,Dog,"Spaniel, American Cocker","Poodle, Miniature",98112
September 14 2021,S145282,Barkley,Dog,"Retriever, Labrador","Poodle, Standard",98112
September 14 2021,8032627,Shadow,Dog,"Retriever, Labrador",Mix,98126
September 14 2021,S157140,Barney,Dog,Australian Shepherd,"Poodle, Standard",98117
September 14 2021,S111321,Chunk,Dog,"Retriever, Labrador",Boxer,98115
September 14 2021,726662,PAC,Dog,"Retriever, Labrador","Terrier, Bull",98126
September 14 2021,S125242,Walter Cronkite,Dog,"Terrier, Soft Coated Wheaten",,98103
September 14 2021,S157141,Twister,Dog,Greyhound,,98103
September 14 2021,S157143,Koda,Dog,Alaskan Husky,Mix,98199
September 14 2021,S151902,Jango,Dog,"Terrier, Soft Coated Wheaten",,98117
September 14 2021,S135650,Tucker,Dog,"Retriever, Labrador",Australian Cattle Dog,98146
September 14 2021,8032635,Bernie,Dog,"Poodle, Standard","Retriever, Golden",98122
September 14 2021,8032636,Gary,Dog,"Poodle, Miniature",Mix,98122
September 14 2021,8032637,Bleu,Dog,"Terrier, Pit Bull",Mix,98168
September 14 2021,8029727,Augustine,Dog,"Retriever, Labrador",Hound,98117
September 15 2021,8000656,Ziggy,Dog,"Australian Shepherd, Miniature",Mix,98103
September 15 2021,S146363,Sonny,Dog,"Terrier, Yorkshire",Mix,98136
September 15 2021,576481,Jake,Dog,Bichon Frise,,98115
September 15 2021,8021800,Blue,Dog,Australian Cattle Dog,Mix,98117
September 15 2021,8032645,Darwin,Dog,"Welsh Corgi, Pembroke",,98101
September 15 2021,8032646,Panchito,Dog,Terrier,Mix,98199
September 15 2021,8032647,Dude,Dog,"Terrier, American Pit Bull",Catahoula Leopard dog,98117
September 15 2021,8021475,Baloo,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98125
September 15 2021,8032648,DUBLIN,Dog,Retriever,,98115
September 15 2021,S104600,Bennie,Dog,"Terrier, Jack Russell","Chihuahua, Short Coat",98106
September 15 2021,8021381,Banjo,Dog,Border Collie,,98107
September 15 2021,8032652,Toby,Dog,Australian Cattle Dog,Mix,98144
September 15 2021,215165,Mellow,Dog,Japanese Chin,,98199
September 15 2021,8032654,Linken,Dog,Australian Shepherd,,98126
September 15 2021,S157285,Ruffio,Dog,German Shepherd,Mix,98118
September 15 2021,8032656,Reggie,Dog,"Retriever, Golden",,98116
September 15 2021,S157286,Brinnon,Dog,Australian Shepherd,,98177
September 15 2021,8020434,Bailey,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98116
September 15 2021,8032659,Ziggy,Dog,Australian Shepherd,"Poodle, Standard",98103
September 15 2021,8030687,Zeke,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98115
September 15 2021,8032662,Coco,Dog,"Chihuahua, Short Coat","Dachshund, Standard Wire Haired",98105
September 15 2021,8032663,Murphy Ruud,Dog,Australian Shepherd,Mix,98146
September 15 2021,8014391,Tank,Dog,Bernese Mountain Dog,,98116
September 15 2021,8008704,Henry,Dog,Bernese Mountain Dog,,98116
September 15 2021,8032665,Yuzu,Dog,"Poodle, Miniature","Retriever, Golden",98115
September 15 2021,8032666,Fluffy Bailey,Dog,Bichon Frise,Mix,98188
September 15 2021,8032668,Tash,Dog,Xoloitzcuintli,,98115
September 16 2021,S157291,Killer of Kings,Dog,"Terrier, Cairn",,98104
September 16 2021,S135432,Moose,Dog,"Retriever, Labrador",Great Pyrenees,98116
September 16 2021,8021416,Pisco,Dog,Siberian Husky,Mix,98133
September 16 2021,8032669,Bruce,Dog,"Chihuahua, Short Coat",Mix,98122
September 16 2021,8032671,Griffey,Dog,"Retriever, Golden","Poodle, Standard",98109
September 16 2021,8011563,Guero,Dog,Terrier,Mix,98125
September 16 2021,8032675,Darwin,Dog,"Australian Shepherd, Miniature",,98103
September 16 2021,359728,Bonkers,Dog,"Welsh Corgi, Pembroke",,98119
September 16 2021,S157146,Joey,Dog,"Retriever, Labrador",,98117
September 16 2021,S145990,Elmo-Tequila,Dog,"Poodle, Toy",,98117
September 16 2021,8000781,Ron,Dog,"Spaniel, Welsh Springer",,98199
September 16 2021,S106868,Sheldon,Dog,German Shepherd,Retriever,98126
September 16 2021,S157147,Duncan,Dog,Mix,,98103
September 16 2021,8032679,Washington,Dog,Mix,Mix,98118
September 16 2021,S157287,Dash,Dog,Australian Shepherd,Mix,98177
September 16 2021,8032681,Kingston,Dog,Shepherd,Border Collie,98133
September 16 2021,8032682,Galahad,Dog,Anatolian Shepherd,"Mixed Breed, Large (over 44 lbs fully grown)",98108
September 16 2021,8032683,Seeley,Dog,"Terrier, American Staffordshire",Mix,98108
September 16 2021,8032685,Jupiter,Dog,Doberman Pinscher,Mix,98136
September 16 2021,361344,Chauncey,Dog,Terrier,,98102
September 16 2021,8032691,Gunner,Dog,German Shepherd,Mix,98115
September 16 2021,8032693,Ollie,Dog,"Poodle, Miniature",Retriever,98117
September 16 2021,8021771,Wonder,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98122
September 16 2021,8000699,Oliver,Dog,Australian Cattle Dog,"Retriever, Labrador",98144
September 16 2021,8032695,Blue,Dog,"Schnauzer, Miniature",,98109
September 16 2021,8032696,Walton,Dog,"Mixed Breed, Small (under 24 lbs fully grown)",Mix,98112
September 16 2021,584270,Ricco,Dog,Pomeranian,,98199
September 16 2021,8032697,Beau,Dog,Beagle,Basset Hound,98118
September 16 2021,8032700,Gonji,Dog,"Terrier, Silky",,98117
September 16 2021,8032701,Asher,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98103
September 16 2021,8032703,Leo,Dog,Coton de Tulear,,98116
September 17 2021,8032705,Breadboard,Dog,Havanese,,98103
September 17 2021,S131291,Rusty Bucket,Dog,Australian Cattle Dog,Australian Cattle Dog,98177
September 17 2021,8011952,Haku,Dog,Terrier,Mix,98116
September 17 2021,8000731,Georgie,Dog,"Terrier, American Staffordshire",Mix,98106
September 17 2021,8032706,Bennie,Dog,"Retriever, Golden",Mix,98126
September 17 2021,S147239,Atom,Dog,"Bulldog, English",,98125
September 17 2021,8032711,Kai,Dog,German Shepherd,Mix,98112
September 17 2021,8032713,Mochi,Dog,"Bulldog, French",,98122
September 17 2021,S135985,Mr. Frederick Oatmeal Popper,Dog,"Terrier, Jack Russell",Terrier,98115
September 17 2021,S157293,Darby,Dog,"Spaniel, English Springer",,98125
September 17 2021,8011334,Appa,Dog,Leonberger,,98106
September 17 2021,8032720,Buddy,Dog,"Retriever, Golden",,98119
September 18 2021,8032721,BB-8,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98108
September 18 2021,8032722,Wilson,Dog,"Terrier, American Pit Bull",Mix,98103
September 18 2021,585403,Momo,Dog,"Chihuahua, Short Coat",Terrier,98115
September 18 2021,8032726,Ozzie,Dog,Australian Shepherd,Australian Cattle Dog,98105
